"chr","from","to","bkpt_in_window_ESAD","bkpt_in_window_GACA","bkpt_in_window_LIRI","bkpt_in_window_MALY","bkpt_in_window_OV","bkpt_in_window_PACA","bkpt_in_window_RECA","total_bkpt_in_window_ESAD","total_bkpt_in_window_GACA","total_bkpt_in_window_LIRI","total_bkpt_in_window_MALY","total_bkpt_in_window_OV","total_bkpt_in_window_PACA","total_bkpt_in_window_RECA","density_ESAD","density_GACA","density_LIRI","density_MALY","density_OV","density_PACA","density_RECA"
"1",7e+07,70500000,1,1,8,0,4,5,0,3174,846,4562,734,3418,3028,117,0.000315059861373661,0.00118203309692671,0.00175361683472161,0,0.00117027501462844,0.00165125495376486,0
"1",70500000,7.1e+07,8,1,11,0,8,6,0,3174,846,4562,734,3418,3028,117,0.00252047889098929,0.00118203309692671,0.00241122314774222,0,0.00234055002925688,0.00198150594451783,0
"1",7.1e+07,71500000,3,0,5,2,6,10,0,3174,846,4562,734,3418,3028,117,0.000945179584120983,0,0.00109601052170101,0.00272479564032698,0.00175541252194266,0.00330250990752972,0
"1",71500000,7.2e+07,2,0,14,1,6,14,2,3174,846,4562,734,3418,3028,117,0.000630119722747322,0,0.00306882946076282,0.00136239782016349,0.00175541252194266,0.00462351387054161,0.0170940170940171
"1",7.2e+07,72500000,10,2,7,2,14,9,8,3174,846,4562,734,3418,3028,117,0.00315059861373661,0.00236406619385343,0.00153441473038141,0.00272479564032698,0.00409596255119953,0.00297225891677675,0.0683760683760684
"1",72500000,7.3e+07,1,4,5,3,9,7,1,3174,846,4562,734,3418,3028,117,0.000315059861373661,0.00472813238770686,0.00109601052170101,0.00408719346049046,0.00263311878291398,0.00231175693527081,0.00854700854700855
"1",7.3e+07,73500000,6,2,11,2,3,8,0,3174,846,4562,734,3418,3028,117,0.00189035916824197,0.00236406619385343,0.00241122314774222,0.00272479564032698,0.000877706260971328,0.00264200792602378,0
"1",73500000,7.4e+07,3,4,9,1,3,24,0,3174,846,4562,734,3418,3028,117,0.000945179584120983,0.00472813238770686,0.00197281893906182,0.00136239782016349,0.000877706260971328,0.00792602377807133,0
"1",7.4e+07,74500000,2,8,9,0,7,5,0,3174,846,4562,734,3418,3028,117,0.000630119722747322,0.00945626477541371,0.00197281893906182,0,0.00204798127559977,0.00165125495376486,0
"1",74500000,7.5e+07,3,0,3,2,6,23,2,3174,846,4562,734,3418,3028,117,0.000945179584120983,0,0.000657606313020605,0.00272479564032698,0.00175541252194266,0.00759577278731836,0.0170940170940171
"1",7.5e+07,75500000,0,0,12,1,7,16,0,3174,846,4562,734,3418,3028,117,0,0,0.00263042525208242,0.00136239782016349,0.00204798127559977,0.00528401585204756,0
"1",75500000,7.6e+07,4,2,2,0,5,6,0,3174,846,4562,734,3418,3028,117,0.00126023944549464,0.00236406619385343,0.000438404208680403,0,0.00146284376828555,0.00198150594451783,0
"1",7.6e+07,76500000,6,0,6,7,4,3,0,3174,846,4562,734,3418,3028,117,0.00189035916824197,0,0.00131521262604121,0.00953678474114441,0.00117027501462844,0.000990752972258917,0
"1",76500000,7.7e+07,2,2,5,0,3,4,0,3174,846,4562,734,3418,3028,117,0.000630119722747322,0.00236406619385343,0.00109601052170101,0,0.000877706260971328,0.00132100396301189,0
"1",7.7e+07,77500000,2,3,7,2,1,7,0,3174,846,4562,734,3418,3028,117,0.000630119722747322,0.00354609929078014,0.00153441473038141,0.00272479564032698,0.000292568753657109,0.00231175693527081,0
"1",77500000,7.8e+07,2,5,8,2,7,9,0,3174,846,4562,734,3418,3028,117,0.000630119722747322,0.00591016548463357,0.00175361683472161,0.00272479564032698,0.00204798127559977,0.00297225891677675,0
"1",7.8e+07,78500000,3,5,7,6,7,6,0,3174,846,4562,734,3418,3028,117,0.000945179584120983,0.00591016548463357,0.00153441473038141,0.00817438692098093,0.00204798127559977,0.00198150594451783,0
"1",78500000,7.9e+07,2,3,7,0,4,7,0,3174,846,4562,734,3418,3028,117,0.000630119722747322,0.00354609929078014,0.00153441473038141,0,0.00117027501462844,0.00231175693527081,0
"1",7.9e+07,79500000,8,6,4,1,9,10,0,3174,846,4562,734,3418,3028,117,0.00252047889098929,0.00709219858156028,0.000876808417360807,0.00136239782016349,0.00263311878291398,0.00330250990752972,0
"1",79500000,8e+07,5,5,8,0,2,11,0,3174,846,4562,734,3418,3028,117,0.0015752993068683,0.00591016548463357,0.00175361683472161,0,0.000585137507314219,0.00363276089828269,0
"1",8e+07,80500000,7,2,2,0,2,4,0,3174,846,4562,734,3418,3028,117,0.00220541902961563,0.00236406619385343,0.000438404208680403,0,0.000585137507314219,0.00132100396301189,0
"1",80500000,8.1e+07,5,2,2,0,7,1,0,3174,846,4562,734,3418,3028,117,0.0015752993068683,0.00236406619385343,0.000438404208680403,0,0.00204798127559977,0.000330250990752972,0
"1",8.1e+07,81500000,9,0,5,0,0,6,0,3174,846,4562,734,3418,3028,117,0.00283553875236295,0,0.00109601052170101,0,0,0.00198150594451783,0
"1",81500000,8.2e+07,4,0,5,2,8,3,0,3174,846,4562,734,3418,3028,117,0.00126023944549464,0,0.00109601052170101,0.00272479564032698,0.00234055002925688,0.000990752972258917,0
"1",8.2e+07,82500000,3,0,5,7,6,2,0,3174,846,4562,734,3418,3028,117,0.000945179584120983,0,0.00109601052170101,0.00953678474114441,0.00175541252194266,0.000660501981505945,0
"1",82500000,8.3e+07,5,0,3,3,1,2,0,3174,846,4562,734,3418,3028,117,0.0015752993068683,0,0.000657606313020605,0.00408719346049046,0.000292568753657109,0.000660501981505945,0
"1",8.3e+07,83500000,5,0,4,0,0,4,0,3174,846,4562,734,3418,3028,117,0.0015752993068683,0,0.000876808417360807,0,0,0.00132100396301189,0
"1",83500000,8.4e+07,2,0,3,0,8,10,0,3174,846,4562,734,3418,3028,117,0.000630119722747322,0,0.000657606313020605,0,0.00234055002925688,0.00330250990752972,0
"1",8.4e+07,84500000,1,4,4,0,3,1,0,3174,846,4562,734,3418,3028,117,0.000315059861373661,0.00472813238770686,0.000876808417360807,0,0.000877706260971328,0.000330250990752972,0
"1",84500000,8.5e+07,18,2,5,1,14,1,0,3174,846,4562,734,3418,3028,117,0.0056710775047259,0.00236406619385343,0.00109601052170101,0.00136239782016349,0.00409596255119953,0.000330250990752972,0
"1",8.5e+07,85500000,4,3,6,2,9,3,0,3174,846,4562,734,3418,3028,117,0.00126023944549464,0.00354609929078014,0.00131521262604121,0.00272479564032698,0.00263311878291398,0.000990752972258917,0
"1",85500000,8.6e+07,4,0,12,0,3,4,0,3174,846,4562,734,3418,3028,117,0.00126023944549464,0,0.00263042525208242,0,0.000877706260971328,0.00132100396301189,0
"1",8.6e+07,86500000,2,3,5,0,4,4,0,3174,846,4562,734,3418,3028,117,0.000630119722747322,0.00354609929078014,0.00109601052170101,0,0.00117027501462844,0.00132100396301189,0
"1",86500000,8.7e+07,2,0,9,1,2,4,0,3174,846,4562,734,3418,3028,117,0.000630119722747322,0,0.00197281893906182,0.00136239782016349,0.000585137507314219,0.00132100396301189,0
"1",8.7e+07,87500000,15,5,6,0,10,8,0,3174,846,4562,734,3418,3028,117,0.00472589792060491,0.00591016548463357,0.00131521262604121,0,0.00292568753657109,0.00264200792602378,0
"1",87500000,8.8e+07,6,2,6,2,4,6,0,3174,846,4562,734,3418,3028,117,0.00189035916824197,0.00236406619385343,0.00131521262604121,0.00272479564032698,0.00117027501462844,0.00198150594451783,0
"1",8.8e+07,88500000,2,1,4,0,7,2,0,3174,846,4562,734,3418,3028,117,0.000630119722747322,0.00118203309692671,0.000876808417360807,0,0.00204798127559977,0.000660501981505945,0
"1",88500000,8.9e+07,6,2,8,0,2,4,0,3174,846,4562,734,3418,3028,117,0.00189035916824197,0.00236406619385343,0.00175361683472161,0,0.000585137507314219,0.00132100396301189,0
"1",8.9e+07,89500000,4,0,6,1,7,0,0,3174,846,4562,734,3418,3028,117,0.00126023944549464,0,0.00131521262604121,0.00136239782016349,0.00204798127559977,0,0
"1",89500000,9e+07,0,6,3,1,4,0,0,3174,846,4562,734,3418,3028,117,0,0.00709219858156028,0.000657606313020605,0.00136239782016349,0.00117027501462844,0,0
"1",9e+07,90500000,0,0,3,2,6,2,0,3174,846,4562,734,3418,3028,117,0,0,0.000657606313020605,0.00272479564032698,0.00175541252194266,0.000660501981505945,0
"1",90500000,9.1e+07,4,0,1,3,9,2,0,3174,846,4562,734,3418,3028,117,0.00126023944549464,0,0.000219202104340202,0.00408719346049046,0.00263311878291398,0.000660501981505945,0
"1",9.1e+07,91500000,2,0,10,0,0,4,0,3174,846,4562,734,3418,3028,117,0.000630119722747322,0,0.00219202104340202,0,0,0.00132100396301189,0
"1",9.2e+07,92500000,4,0,3,2,4,1,0,3174,846,4562,734,3418,3028,117,0.00126023944549464,0,0.000657606313020605,0.00272479564032698,0.00117027501462844,0.000330250990752972,0
"1",92500000,9.3e+07,0,0,3,1,3,1,0,3174,846,4562,734,3418,3028,117,0,0,0.000657606313020605,0.00136239782016349,0.000877706260971328,0.000330250990752972,0
"1",9.3e+07,93500000,7,0,12,2,10,3,0,3174,846,4562,734,3418,3028,117,0.00220541902961563,0,0.00263042525208242,0.00272479564032698,0.00292568753657109,0.000990752972258917,0
"1",93500000,9.4e+07,7,0,12,1,5,4,0,3174,846,4562,734,3418,3028,117,0.00220541902961563,0,0.00263042525208242,0.00136239782016349,0.00146284376828555,0.00132100396301189,0
"1",9.4e+07,94500000,11,2,9,0,26,5,0,3174,846,4562,734,3418,3028,117,0.00346565847511027,0.00236406619385343,0.00197281893906182,0,0.00760678759508484,0.00165125495376486,0
"1",94500000,9.5e+07,7,2,18,1,17,7,0,3174,846,4562,734,3418,3028,117,0.00220541902961563,0.00236406619385343,0.00394563787812363,0.00136239782016349,0.00497366881217086,0.00231175693527081,0
"1",9.5e+07,95500000,6,2,7,2,7,12,0,3174,846,4562,734,3418,3028,117,0.00189035916824197,0.00236406619385343,0.00153441473038141,0.00272479564032698,0.00204798127559977,0.00396301188903567,0
"1",95500000,9.6e+07,0,0,9,2,11,6,0,3174,846,4562,734,3418,3028,117,0,0,0.00197281893906182,0.00272479564032698,0.0032182562902282,0.00198150594451783,0
"1",9.6e+07,96500000,12,0,5,1,3,2,0,3174,846,4562,734,3418,3028,117,0.00378071833648393,0,0.00109601052170101,0.00136239782016349,0.000877706260971328,0.000660501981505945,0
"1",96500000,9.7e+07,0,2,4,0,14,3,0,3174,846,4562,734,3418,3028,117,0,0.00236406619385343,0.000876808417360807,0,0.00409596255119953,0.000990752972258917,0
"1",9.7e+07,97500000,3,1,7,0,1,0,0,3174,846,4562,734,3418,3028,117,0.000945179584120983,0.00118203309692671,0.00153441473038141,0,0.000292568753657109,0,0
"1",97500000,9.8e+07,5,1,11,1,5,4,0,3174,846,4562,734,3418,3028,117,0.0015752993068683,0.00118203309692671,0.00241122314774222,0.00136239782016349,0.00146284376828555,0.00132100396301189,0
"1",9.8e+07,98500000,4,0,12,2,3,5,0,3174,846,4562,734,3418,3028,117,0.00126023944549464,0,0.00263042525208242,0.00272479564032698,0.000877706260971328,0.00165125495376486,0
"1",98500000,9.9e+07,5,2,4,4,5,3,0,3174,846,4562,734,3418,3028,117,0.0015752993068683,0.00236406619385343,0.000876808417360807,0.00544959128065395,0.00146284376828555,0.000990752972258917,0
"1",9.9e+07,99500000,2,1,9,2,6,10,0,3174,846,4562,734,3418,3028,117,0.000630119722747322,0.00118203309692671,0.00197281893906182,0.00272479564032698,0.00175541252194266,0.00330250990752972,0
"1",99500000,1e+08,5,0,8,0,11,2,0,3174,846,4562,734,3418,3028,117,0.0015752993068683,0,0.00175361683472161,0,0.0032182562902282,0.000660501981505945,0
"1",1e+08,100500000,2,1,10,5,4,1,1,3174,846,4562,734,3418,3028,117,0.000630119722747322,0.00118203309692671,0.00219202104340202,0.00681198910081744,0.00117027501462844,0.000330250990752972,0.00854700854700855
"1",100500000,1.01e+08,3,6,13,0,6,8,2,3174,846,4562,734,3418,3028,117,0.000945179584120983,0.00709219858156028,0.00284962735642262,0,0.00175541252194266,0.00264200792602378,0.0170940170940171
"1",1.01e+08,101500000,5,0,11,2,10,7,0,3174,846,4562,734,3418,3028,117,0.0015752993068683,0,0.00241122314774222,0.00272479564032698,0.00292568753657109,0.00231175693527081,0
"1",101500000,1.02e+08,4,1,11,10,5,2,0,3174,846,4562,734,3418,3028,117,0.00126023944549464,0.00118203309692671,0.00241122314774222,0.0136239782016349,0.00146284376828555,0.000660501981505945,0
"1",1.02e+08,102500000,10,0,5,1,9,1,0,3174,846,4562,734,3418,3028,117,0.00315059861373661,0,0.00109601052170101,0.00136239782016349,0.00263311878291398,0.000330250990752972,0
"1",102500000,1.03e+08,12,1,6,0,2,5,0,3174,846,4562,734,3418,3028,117,0.00378071833648393,0.00118203309692671,0.00131521262604121,0,0.000585137507314219,0.00165125495376486,0
"1",1.03e+08,103500000,8,2,3,3,0,7,0,3174,846,4562,734,3418,3028,117,0.00252047889098929,0.00236406619385343,0.000657606313020605,0.00408719346049046,0,0.00231175693527081,0
"1",103500000,1.04e+08,7,0,6,0,4,3,0,3174,846,4562,734,3418,3028,117,0.00220541902961563,0,0.00131521262604121,0,0.00117027501462844,0.000990752972258917,0
"1",104500000,1.05e+08,7,0,11,0,5,0,1,3174,846,4562,734,3418,3028,117,0.00220541902961563,0,0.00241122314774222,0,0.00146284376828555,0,0.00854700854700855
"1",1.05e+08,105500000,11,0,15,0,5,5,0,3174,846,4562,734,3418,3028,117,0.00346565847511027,0,0.00328803156510302,0,0.00146284376828555,0.00165125495376486,0
"1",105500000,1.06e+08,3,2,5,0,12,1,0,3174,846,4562,734,3418,3028,117,0.000945179584120983,0.00236406619385343,0.00109601052170101,0,0.00351082504388531,0.000330250990752972,0
"1",1.06e+08,106500000,6,0,17,3,8,0,0,3174,846,4562,734,3418,3028,117,0.00189035916824197,0,0.00372643577378343,0.00408719346049046,0.00234055002925688,0,0
"1",106500000,1.07e+08,2,4,4,2,7,0,0,3174,846,4562,734,3418,3028,117,0.000630119722747322,0.00472813238770686,0.000876808417360807,0.00272479564032698,0.00204798127559977,0,0
"1",1.07e+08,107500000,3,2,16,2,2,3,0,3174,846,4562,734,3418,3028,117,0.000945179584120983,0.00236406619385343,0.00350723366944323,0.00272479564032698,0.000585137507314219,0.000990752972258917,0
"1",107500000,1.08e+08,2,0,7,0,1,3,0,3174,846,4562,734,3418,3028,117,0.000630119722747322,0,0.00153441473038141,0,0.000292568753657109,0.000990752972258917,0
"1",108500000,1.09e+08,1,0,10,2,1,4,0,3174,846,4562,734,3418,3028,117,0.000315059861373661,0,0.00219202104340202,0.00272479564032698,0.000292568753657109,0.00132100396301189,0
"1",1.09e+08,109500000,10,1,4,0,4,6,0,3174,846,4562,734,3418,3028,117,0.00315059861373661,0.00118203309692671,0.000876808417360807,0,0.00117027501462844,0.00198150594451783,0
"1",109500000,1.1e+08,3,1,11,0,10,4,0,3174,846,4562,734,3418,3028,117,0.000945179584120983,0.00118203309692671,0.00241122314774222,0,0.00292568753657109,0.00132100396301189,0
"1",1.1e+08,110500000,7,0,2,5,17,11,0,3174,846,4562,734,3418,3028,117,0.00220541902961563,0,0.000438404208680403,0.00681198910081744,0.00497366881217086,0.00363276089828269,0
"1",110500000,1.11e+08,2,2,6,0,6,1,1,3174,846,4562,734,3418,3028,117,0.000630119722747322,0.00236406619385343,0.00131521262604121,0,0.00175541252194266,0.000330250990752972,0.00854700854700855
"1",1.11e+08,111500000,5,5,3,0,1,3,0,3174,846,4562,734,3418,3028,117,0.0015752993068683,0.00591016548463357,0.000657606313020605,0,0.000292568753657109,0.000990752972258917,0
"1",111500000,1.12e+08,4,0,1,0,13,5,0,3174,846,4562,734,3418,3028,117,0.00126023944549464,0,0.000219202104340202,0,0.00380339379754242,0.00165125495376486,0
"1",1.12e+08,112500000,4,3,6,0,9,4,0,3174,846,4562,734,3418,3028,117,0.00126023944549464,0.00354609929078014,0.00131521262604121,0,0.00263311878291398,0.00132100396301189,0
"1",112500000,1.13e+08,8,1,4,3,11,4,0,3174,846,4562,734,3418,3028,117,0.00252047889098929,0.00118203309692671,0.000876808417360807,0.00408719346049046,0.0032182562902282,0.00132100396301189,0
"1",1.13e+08,113500000,4,1,7,2,11,8,0,3174,846,4562,734,3418,3028,117,0.00126023944549464,0.00118203309692671,0.00153441473038141,0.00272479564032698,0.0032182562902282,0.00264200792602378,0
"1",113500000,1.14e+08,4,1,14,1,12,5,1,3174,846,4562,734,3418,3028,117,0.00126023944549464,0.00118203309692671,0.00306882946076282,0.00136239782016349,0.00351082504388531,0.00165125495376486,0.00854700854700855
"1",1.14e+08,114500000,7,2,12,0,5,3,0,3174,846,4562,734,3418,3028,117,0.00220541902961563,0.00236406619385343,0.00263042525208242,0,0.00146284376828555,0.000990752972258917,0
"1",114500000,1.15e+08,4,1,8,3,7,9,0,3174,846,4562,734,3418,3028,117,0.00126023944549464,0.00118203309692671,0.00175361683472161,0.00408719346049046,0.00204798127559977,0.00297225891677675,0
"1",1.15e+08,115500000,3,3,7,0,3,6,0,3174,846,4562,734,3418,3028,117,0.000945179584120983,0.00354609929078014,0.00153441473038141,0,0.000877706260971328,0.00198150594451783,0
"1",115500000,1.16e+08,6,2,3,6,6,5,0,3174,846,4562,734,3418,3028,117,0.00189035916824197,0.00236406619385343,0.000657606313020605,0.00817438692098093,0.00175541252194266,0.00165125495376486,0
"1",1.16e+08,116500000,1,1,3,1,7,8,0,3174,846,4562,734,3418,3028,117,0.000315059861373661,0.00118203309692671,0.000657606313020605,0.00136239782016349,0.00204798127559977,0.00264200792602378,0
"1",116500000,1.17e+08,11,2,3,6,19,2,0,3174,846,4562,734,3418,3028,117,0.00346565847511027,0.00236406619385343,0.000657606313020605,0.00817438692098093,0.00555880631948508,0.000660501981505945,0
"1",1.17e+08,117500000,6,1,4,20,7,4,1,3174,846,4562,734,3418,3028,117,0.00189035916824197,0.00118203309692671,0.000876808417360807,0.0272479564032698,0.00204798127559977,0.00132100396301189,0.00854700854700855
"1",117500000,1.18e+08,6,0,12,5,16,8,1,3174,846,4562,734,3418,3028,117,0.00189035916824197,0,0.00263042525208242,0.00681198910081744,0.00468110005851375,0.00264200792602378,0.00854700854700855
"1",1.18e+08,118500000,4,11,9,0,10,19,0,3174,846,4562,734,3418,3028,117,0.00126023944549464,0.0130023640661939,0.00197281893906182,0,0.00292568753657109,0.00627476882430647,0
"1",118500000,1.19e+08,7,1,15,3,3,11,1,3174,846,4562,734,3418,3028,117,0.00220541902961563,0.00118203309692671,0.00328803156510302,0.00408719346049046,0.000877706260971328,0.00363276089828269,0.00854700854700855
"1",1.19e+08,119500000,16,4,13,1,9,21,0,3174,846,4562,734,3418,3028,117,0.00504095778197858,0.00472813238770686,0.00284962735642262,0.00136239782016349,0.00263311878291398,0.00693527080581242,0
"1",119500000,1.2e+08,3,0,11,2,0,20,0,3174,846,4562,734,3418,3028,117,0.000945179584120983,0,0.00241122314774222,0.00272479564032698,0,0.00660501981505945,0
"1",1.2e+08,120500000,17,4,12,5,8,20,0,3174,846,4562,734,3418,3028,117,0.00535601764335224,0.00472813238770686,0.00263042525208242,0.00681198910081744,0.00234055002925688,0.00660501981505945,0
"1",120500000,1.21e+08,3,0,1,2,2,1,0,3174,846,4562,734,3418,3028,117,0.000945179584120983,0,0.000219202104340202,0.00272479564032698,0.000585137507314219,0.000330250990752972,0
"1",1.25e+08,125500000,0,0,0,0,0,0,0,3174,846,4562,734,3418,3028,117,0,0,0,0,0,0,0
"1",125500000,1.26e+08,0,0,0,0,0,0,0,3174,846,4562,734,3418,3028,117,0,0,0,0,0,0,0
"1",1.26e+08,126500000,0,0,0,0,0,0,0,3174,846,4562,734,3418,3028,117,0,0,0,0,0,0,0
"1",126500000,1.27e+08,0,0,0,0,0,0,0,3174,846,4562,734,3418,3028,117,0,0,0,0,0,0,0
"1",1.27e+08,127500000,0,0,0,0,0,0,0,3174,846,4562,734,3418,3028,117,0,0,0,0,0,0,0
"1",127500000,1.28e+08,0,0,0,0,0,0,0,3174,846,4562,734,3418,3028,117,0,0,0,0,0,0,0
"1",1.28e+08,128500000,0,0,0,0,0,0,0,3174,846,4562,734,3418,3028,117,0,0,0,0,0,0,0
"1",128500000,1.29e+08,0,0,0,0,0,0,0,3174,846,4562,734,3418,3028,117,0,0,0,0,0,0,0
"1",1.29e+08,129500000,0,0,0,0,0,0,0,3174,846,4562,734,3418,3028,117,0,0,0,0,0,0,0
"1",129500000,1.3e+08,0,0,0,0,0,0,0,3174,846,4562,734,3418,3028,117,0,0,0,0,0,0,0
"1",1.3e+08,130500000,0,0,0,0,0,0,0,3174,846,4562,734,3418,3028,117,0,0,0,0,0,0,0
"1",130500000,1.31e+08,0,0,0,0,0,0,0,3174,846,4562,734,3418,3028,117,0,0,0,0,0,0,0
"1",1.31e+08,131500000,0,0,0,0,0,0,0,3174,846,4562,734,3418,3028,117,0,0,0,0,0,0,0
"1",131500000,1.32e+08,0,0,0,0,0,0,0,3174,846,4562,734,3418,3028,117,0,0,0,0,0,0,0
"1",1.32e+08,132500000,0,0,0,0,0,0,0,3174,846,4562,734,3418,3028,117,0,0,0,0,0,0,0
"1",132500000,1.33e+08,0,0,0,0,0,0,0,3174,846,4562,734,3418,3028,117,0,0,0,0,0,0,0
"1",1.33e+08,133500000,0,0,0,0,0,0,0,3174,846,4562,734,3418,3028,117,0,0,0,0,0,0,0
"1",133500000,1.34e+08,0,0,0,0,0,0,0,3174,846,4562,734,3418,3028,117,0,0,0,0,0,0,0
"1",1.34e+08,134500000,0,0,0,0,0,0,0,3174,846,4562,734,3418,3028,117,0,0,0,0,0,0,0
"1",134500000,1.35e+08,0,0,0,0,0,0,0,3174,846,4562,734,3418,3028,117,0,0,0,0,0,0,0
"1",1.35e+08,135500000,0,0,0,0,0,0,0,3174,846,4562,734,3418,3028,117,0,0,0,0,0,0,0
"1",135500000,1.36e+08,0,0,0,0,0,0,0,3174,846,4562,734,3418,3028,117,0,0,0,0,0,0,0
"1",1.36e+08,136500000,0,0,0,0,0,0,0,3174,846,4562,734,3418,3028,117,0,0,0,0,0,0,0
"1",136500000,1.37e+08,0,0,0,0,0,0,0,3174,846,4562,734,3418,3028,117,0,0,0,0,0,0,0
"1",1.37e+08,137500000,0,0,0,0,0,0,0,3174,846,4562,734,3418,3028,117,0,0,0,0,0,0,0
"1",137500000,1.38e+08,0,0,0,0,0,0,0,3174,846,4562,734,3418,3028,117,0,0,0,0,0,0,0
"1",1.38e+08,138500000,0,0,0,0,0,0,0,3174,846,4562,734,3418,3028,117,0,0,0,0,0,0,0
"1",138500000,1.39e+08,0,0,0,0,0,0,0,3174,846,4562,734,3418,3028,117,0,0,0,0,0,0,0
"1",1.39e+08,139500000,0,0,0,0,0,0,0,3174,846,4562,734,3418,3028,117,0,0,0,0,0,0,0
"1",139500000,1.4e+08,0,0,0,0,0,0,0,3174,846,4562,734,3418,3028,117,0,0,0,0,0,0,0
"1",1.4e+08,140500000,0,0,0,0,0,0,0,3174,846,4562,734,3418,3028,117,0,0,0,0,0,0,0
"1",140500000,1.41e+08,0,0,0,0,0,0,0,3174,846,4562,734,3418,3028,117,0,0,0,0,0,0,0
"1",1.41e+08,141500000,0,0,0,0,0,0,0,3174,846,4562,734,3418,3028,117,0,0,0,0,0,0,0
"1",141500000,1.42e+08,0,0,0,0,0,0,0,3174,846,4562,734,3418,3028,117,0,0,0,0,0,0,0
"1",1.42e+08,142500000,0,0,0,0,0,0,0,3174,846,4562,734,3418,3028,117,0,0,0,0,0,0,0
"1",143500000,1.44e+08,0,0,1,0,1,0,0,3174,846,4562,734,3418,3028,117,0,0,0.000219202104340202,0,0.000292568753657109,0,0
"1",1.44e+08,144500000,1,0,1,0,0,0,0,3174,846,4562,734,3418,3028,117,0.000315059861373661,0,0.000219202104340202,0,0,0,0
"1",144500000,1.45e+08,1,0,3,3,0,1,0,3174,846,4562,734,3418,3028,117,0.000315059861373661,0,0.000657606313020605,0.00408719346049046,0,0.000330250990752972,0
